Model Number,FLUKE A3000FC
Tool Name,A3000FC - B
Logged Data

Start Time,Stop Time,Elapsed Time,Interval,Total Readings
Jun 29 2024 13:01:01,Jun 30 2024 13:56:34,1:00:55:33,00:01:00,1496

Reading,Start Time,Duration,Max Time,Max(A AC),Average(A AC),Min Time,Min (A AC),Stop Time
499,Jun 29 2024 21:19:01,00:01:00,Jun 29 2024 21:19:54,"9.6","8.8",Jun 29 2024 21:19:24,"8.4",Jun 29 2024 21:20:01
500,Jun 29 2024 21:20:01,00:01:00,Jun 29 2024 21:20:24,"10.1","8.7",Jun 29 2024 21:20:39,"8.5",Jun 29 2024 21:21:01
501,Jun 29 2024 21:21:01,00:01:00,Jun 29 2024 21:21:54,"10","8.7",Jun 29 2024 21:21:39,"8.3",Jun 29 2024 21:22:01
502,Jun 29 2024 21:22:01,00:01:00,Jun 29 2024 21:22:09,"9.6","8.7",Jun 29 2024 21:22:39,"8.4",Jun 29 2024 21:23:01
503,Jun 29 2024 21:23:01,00:01:00,Jun 29 2024 21:23:54,"10.3","8.6",Jun 29 2024 21:23:10,"8.3",Jun 29 2024 21:24:01
504,Jun 29 2024 21:24:01,00:01:00,Jun 29 2024 21:24:39,"9.3","8.7",Jun 29 2024 21:24:24,"8.2",Jun 29 2024 21:25:01
505,Jun 29 2024 21:25:01,00:01:00,Jun 29 2024 21:25:09,"10","8.8",Jun 29 2024 21:25:09,"8.4",Jun 29 2024 21:26:01
506,Jun 29 2024 21:26:01,00:01:00,Jun 29 2024 21:26:24,"10","8.9",Jun 29 2024 21:26:16,"8.8",Jun 29 2024 21:27:01
507,Jun 29 2024 21:27:01,00:01:00,Jun 29 2024 21:27:24,"9.6","8.8",Jun 29 2024 21:27:09,"8.4",Jun 29 2024 21:28:01
508,Jun 29 2024 21:28:01,00:01:00,Jun 29 2024 21:28:24,"9.6","9",Jun 29 2024 21:28:10,"8.6",Jun 29 2024 21:29:01
509,Jun 29 2024 21:29:01,00:01:00,Jun 29 2024 21:29:39,"9.6","9",Jun 29 2024 21:30:00,"8.7",Jun 29 2024 21:30:01
510,Jun 29 2024 21:30:01,00:01:00,Jun 29 2024 21:30:09,"9.9","8.9",Jun 29 2024 21:30:38,"8.6",Jun 29 2024 21:31:01
511,Jun 29 2024 21:31:01,00:01:00,Jun 29 2024 21:31:54,"9.5","8.9",Jun 29 2024 21:31:54,"8.7",Jun 29 2024 21:32:01
512,Jun 29 2024 21:32:01,00:01:00,Jun 29 2024 21:32:39,"9.6","8.7",Jun 29 2024 21:32:52,"8.5",Jun 29 2024 21:33:01
513,Jun 29 2024 21:33:01,00:01:00,Jun 29 2024 21:33:54,"10","8.9",Jun 29 2024 21:33:08,"8.6",Jun 29 2024 21:34:01
514,Jun 29 2024 21:34:01,00:01:00,Jun 29 2024 21:34:54,"9.8","8.9",Jun 29 2024 21:34:24,"8.6",Jun 29 2024 21:35:01
515,Jun 29 2024 21:35:01,00:01:00,Jun 29 2024 21:35:39,"9.6","9",Jun 29 2024 21:35:55,"8.7",Jun 29 2024 21:36:01
516,Jun 29 2024 21:36:01,00:01:00,Jun 29 2024 21:36:54,"10.2","8.9",Jun 29 2024 21:36:51,"8.6",Jun 29 2024 21:37:01
517,Jun 29 2024 21:37:01,00:01:00,Jun 29 2024 21:37:54,"9.8","8.9",Jun 29 2024 21:37:27,"8.7",Jun 29 2024 21:38:01
518,Jun 29 2024 21:38:01,00:01:00,Jun 29 2024 21:38:24,"9.9","9",Jun 29 2024 21:38:18,"8.7",Jun 29 2024 21:39:01
519,Jun 29 2024 21:39:01,00:01:00,Jun 29 2024 21:39:30,"19.4","9.9",Jun 29 2024 21:39:25,"8.7",Jun 29 2024 21:40:01
520,Jun 29 2024 21:40:01,00:01:00,Jun 29 2024 21:40:25,"11.9","10.1",Jun 29 2024 21:40:39,"9.6",Jun 29 2024 21:41:01
521,Jun 29 2024 21:41:01,00:01:00,Jun 29 2024 21:41:39,"11","10.1",Jun 29 2024 21:41:54,"9.8",Jun 29 2024 21:42:01
522,Jun 29 2024 21:42:01,00:01:00,Jun 29 2024 21:42:39,"10.9","10.1",Jun 29 2024 21:42:09,"9.8",Jun 29 2024 21:43:01
523,Jun 29 2024 21:43:01,00:01:00,Jun 29 2024 21:43:24,"10.9","10.2",Jun 29 2024 21:43:54,"9.7",Jun 29 2024 21:44:01
524,Jun 29 2024 21:44:01,00:01:00,Jun 29 2024 21:44:54,"11.3","10.1",Jun 29 2024 21:44:09,"9.7",Jun 29 2024 21:45:01
525,Jun 29 2024 21:45:01,00:01:00,Jun 29 2024 21:45:55,"11.5","10",Jun 29 2024 21:45:56,"9.8",Jun 29 2024 21:46:01
526,Jun 29 2024 21:46:01,00:01:00,Jun 29 2024 21:46:24,"11.2","10.1",Jun 29 2024 21:46:54,"9.6",Jun 29 2024 21:47:01
527,Jun 29 2024 21:47:01,00:01:00,Jun 29 2024 21:47:54,"11.3","10.1",Jun 29 2024 21:47:54,"9.7",Jun 29 2024 21:48:01
528,Jun 29 2024 21:48:01,00:01:00,Jun 29 2024 21:48:24,"10.8","10.1",Jun 29 2024 21:48:17,"9.8",Jun 29 2024 21:49:01
529,Jun 29 2024 21:49:01,00:01:00,Jun 29 2024 21:49:09,"10.8","10.1",Jun 29 2024 21:49:35,"9.8",Jun 29 2024 21:50:01
530,Jun 29 2024 21:50:01,00:01:00,Jun 29 2024 21:50:54,"10.8","10.1",Jun 29 2024 21:50:19,"9.8",Jun 29 2024 21:51:01
531,Jun 29 2024 21:51:01,00:01:00,Jun 29 2024 21:51:09,"11.1","10",Jun 29 2024 21:51:09,"9.5",Jun 29 2024 21:52:01
532,Jun 29 2024 21:52:01,00:01:00,Jun 29 2024 21:52:09,"10.6","9.9",Jun 29 2024 21:52:39,"9.6",Jun 29 2024 21:53:01
533,Jun 29 2024 21:53:01,00:01:00,Jun 29 2024 21:53:01,"10.1","8.8",Jun 29 2024 21:53:09,"8.5",Jun 29 2024 21:54:01
534,Jun 29 2024 21:54:01,00:01:00,Jun 29 2024 21:54:24,"10.4","8.8",Jun 29 2024 21:54:39,"8.4",Jun 29 2024 21:55:01
535,Jun 29 2024 21:55:01,00:01:00,Jun 29 2024 21:55:09,"9.5","8.8",Jun 29 2024 21:55:59,"8.6",Jun 29 2024 21:56:01
536,Jun 29 2024 21:56:01,00:01:00,Jun 29 2024 21:56:09,"9.9","8.6",Jun 29 2024 21:56:47,"8.4",Jun 29 2024 21:57:01
537,Jun 29 2024 21:57:01,00:01:00,Jun 29 2024 21:57:24,"10.1","8.7",Jun 29 2024 21:57:24,"8.3",Jun 29 2024 21:58:01
538,Jun 29 2024 21:58:01,00:01:00,Jun 29 2024 21:58:39,"9.6","8.6",Jun 29 2024 21:58:19,"8.4",Jun 29 2024 21:59:01
539,Jun 29 2024 21:59:01,00:01:00,Jun 29 2024 21:59:09,"9.8","8.8",Jun 29 2024 21:59:08,"8.4",Jun 29 2024 22:00:01
540,Jun 29 2024 22:00:01,00:01:00,Jun 29 2024 22:00:08,"21.1","9.6",Jun 29 2024 22:00:05,"8.7",Jun 29 2024 22:01:01
541,Jun 29 2024 22:01:01,00:01:00,Jun 29 2024 22:01:54,"10.3","9.6",Jun 29 2024 22:01:24,"9.2",Jun 29 2024 22:02:01
542,Jun 29 2024 22:02:01,00:01:00,Jun 29 2024 22:02:54,"11.3","9.6",Jun 29 2024 22:02:39,"9.1",Jun 29 2024 22:03:01
543,Jun 29 2024 22:03:01,00:01:00,Jun 29 2024 22:03:01,"10.9","9.6",Jun 29 2024 22:03:24,"8.9",Jun 29 2024 22:04:01
544,Jun 29 2024 22:04:01,00:01:00,Jun 29 2024 22:04:24,"10.7","9.3",Jun 29 2024 22:04:13,"9",Jun 29 2024 22:05:01
545,Jun 29 2024 22:05:01,00:01:00,Jun 29 2024 22:05:55,"11.3","9.7",Jun 29 2024 22:05:24,"9.2",Jun 29 2024 22:06:01
546,Jun 29 2024 22:06:01,00:01:00,Jun 29 2024 22:06:06,"10.8","9.5",Jun 29 2024 22:06:53,"9.1",Jun 29 2024 22:07:01
547,Jun 29 2024 22:07:01,00:01:00,Jun 29 2024 22:07:54,"10.4","9.4",Jun 29 2024 22:07:24,"9.2",Jun 29 2024 22:08:01
548,Jun 29 2024 22:08:01,00:01:00,Jun 29 2024 22:08:09,"10.2","9.5",Jun 29 2024 22:08:24,"9.3",Jun 29 2024 22:09:01
549,Jun 29 2024 22:09:01,00:01:00,Jun 29 2024 22:09:39,"11.3","9.4",Jun 29 2024 22:09:24,"9.1",Jun 29 2024 22:10:01
550,Jun 29 2024 22:10:01,00:01:00,Jun 29 2024 22:10:54,"11.2","9.6",Jun 29 2024 22:10:39,"9",Jun 29 2024 22:11:01
551,Jun 29 2024 22:11:01,00:01:00,Jun 29 2024 22:11:05,"10.8","9.7",Jun 29 2024 22:11:39,"9.3",Jun 29 2024 22:12:01
552,Jun 29 2024 22:12:01,00:01:00,Jun 29 2024 22:12:54,"9.9","9.4",Jun 29 2024 22:12:39,"9",Jun 29 2024 22:13:01
553,Jun 29 2024 22:13:01,00:01:00,Jun 29 2024 22:13:24,"10.7","9.4",Jun 29 2024 22:13:24,"9",Jun 29 2024 22:14:01
554,Jun 29 2024 22:14:01,00:01:00,Jun 29 2024 22:14:54,"20.3","9.7",Jun 29 2024 22:14:17,"9.1",Jun 29 2024 22:15:01
555,Jun 29 2024 22:15:01,00:01:00,Jun 29 2024 22:15:24,"12.1","10.7",Jun 29 2024 22:15:39,"10.3",Jun 29 2024 22:16:01
556,Jun 29 2024 22:16:01,00:01:00,Jun 29 2024 22:16:09,"12","10.6",Jun 29 2024 22:16:09,"10",Jun 29 2024 22:17:01
557,Jun 29 2024 22:17:01,00:01:00,Jun 29 2024 22:17:16,"33.3","12.8",Jun 29 2024 22:17:09,"10.3",Jun 29 2024 22:18:01
558,Jun 29 2024 22:18:01,00:01:00,Jun 29 2024 22:18:39,"12.1","10.6",Jun 29 2024 22:18:39,"10.2",Jun 29 2024 22:19:01
559,Jun 29 2024 22:19:01,00:01:00,Jun 29 2024 22:19:10,"12.4","11",Jun 29 2024 22:19:52,"10.5",Jun 29 2024 22:20:01
560,Jun 29 2024 22:20:01,00:01:00,Jun 29 2024 22:20:24,"11.3","10.7",Jun 29 2024 22:20:39,"10.5",Jun 29 2024 22:21:01
561,Jun 29 2024 22:21:01,00:01:00,Jun 29 2024 22:21:33,"35.5","15.6",Jun 29 2024 22:21:04,"10.5",Jun 29 2024 22:22:01
562,Jun 29 2024 22:22:01,00:01:00,Jun 29 2024 22:22:24,"21.2","20.2",Jun 29 2024 22:22:01,"19.2",Jun 29 2024 22:23:01
563,Jun 29 2024 22:23:01,00:01:00,Jun 29 2024 22:23:24,"20.4","19.3",Jun 29 2024 22:23:58,"14.9",Jun 29 2024 22:24:01
564,Jun 29 2024 22:24:01,00:01:00,Jun 29 2024 22:24:20,"36.1","18.2",Jun 29 2024 22:24:19,"14.6",Jun 29 2024 22:25:01
565,Jun 29 2024 22:25:01,00:01:00,Jun 29 2024 22:25:04,"21.1","19.4",Jun 29 2024 22:25:58,"18.9",Jun 29 2024 22:26:01
566,Jun 29 2024 22:26:01,00:01:00,Jun 29 2024 22:26:24,"19.9","19.2",Jun 29 2024 22:26:08,"18.9",Jun 29 2024 22:27:01
567,Jun 29 2024 22:27:01,00:01:00,Jun 29 2024 22:27:49,"21.2","19.8",Jun 29 2024 22:28:01,"18.4",Jun 29 2024 22:28:01
568,Jun 29 2024 22:28:01,00:01:00,Jun 29 2024 22:28:24,"19","18.2",Jun 29 2024 22:29:00,"17.5",Jun 29 2024 22:29:01
569,Jun 29 2024 22:29:01,00:01:00,Jun 29 2024 22:29:09,"19.1","15.2",Jun 29 2024 22:30:00,"13.1",Jun 29 2024 22:30:01
570,Jun 29 2024 22:30:01,00:01:00,Jun 29 2024 22:30:39,"14.6","13.1",Jun 29 2024 22:30:09,"12.7",Jun 29 2024 22:31:01
571,Jun 29 2024 22:31:01,00:01:00,Jun 29 2024 22:31:39,"14.8","13.7",Jun 29 2024 22:31:09,"12.8",Jun 29 2024 22:32:01
572,Jun 29 2024 22:32:01,00:01:00,Jun 29 2024 22:32:54,"15.5","14.2",Jun 29 2024 22:32:49,"13.9",Jun 29 2024 22:33:01
573,Jun 29 2024 22:33:01,00:01:00,Jun 29 2024 22:33:39,"15.2","14.1",Jun 29 2024 22:34:01,"13.7",Jun 29 2024 22:34:01
574,Jun 29 2024 22:34:01,00:01:00,Jun 29 2024 22:34:39,"15.6","13.7",Jun 29 2024 22:34:39,"13.5",Jun 29 2024 22:35:01
575,Jun 29 2024 22:35:01,00:01:00,Jun 29 2024 22:35:24,"16","14.4",Jun 29 2024 22:35:01,"13.7",Jun 29 2024 22:36:01
576,Jun 29 2024 22:36:01,00:01:00,Jun 29 2024 22:36:39,"16","14.7",Jun 29 2024 22:36:07,"13.8",Jun 29 2024 22:37:01
577,Jun 29 2024 22:37:01,00:01:00,Jun 29 2024 22:37:54,"15.8","15",Jun 29 2024 22:37:04,"14.7",Jun 29 2024 22:38:01
578,Jun 29 2024 22:38:01,00:01:00,Jun 29 2024 22:38:24,"16","15",Jun 29 2024 22:38:37,"14.6",Jun 29 2024 22:39:01
579,Jun 29 2024 22:39:01,00:01:00,Jun 29 2024 22:39:24,"16","14.9",Jun 29 2024 22:39:39,"14.7",Jun 29 2024 22:40:01
580,Jun 29 2024 22:40:01,00:01:00,Jun 29 2024 22:40:24,"15.7","14.9",Jun 29 2024 22:40:39,"14.6",Jun 29 2024 22:41:01
581,Jun 29 2024 22:41:01,00:01:00,Jun 29 2024 22:41:19,"24.5","15.6",Jun 29 2024 22:41:17,"14.6",Jun 29 2024 22:42:01
582,Jun 29 2024 22:42:01,00:01:00,Jun 29 2024 22:42:24,"16.1","15.5",Jun 29 2024 22:42:18,"15.2",Jun 29 2024 22:43:01
583,Jun 29 2024 22:43:01,00:01:00,Jun 29 2024 22:43:24,"15.9","15.4",Jun 29 2024 22:43:50,"15",Jun 29 2024 22:44:01
584,Jun 29 2024 22:44:01,00:01:00,Jun 29 2024 22:44:54,"16.6","15.5",Jun 29 2024 22:44:55,"15.2",Jun 29 2024 22:45:01
585,Jun 29 2024 22:45:01,00:01:00,Jun 29 2024 22:45:09,"16.4","15.4",Jun 29 2024 22:45:54,"15.1",Jun 29 2024 22:46:01
586,Jun 29 2024 22:46:01,00:01:00,Jun 29 2024 22:46:09,"16.1","15.3",Jun 29 2024 22:46:24,"15",Jun 29 2024 22:47:01
587,Jun 29 2024 22:47:01,00:01:00,Jun 29 2024 22:47:54,"16.8","15.6",Jun 29 2024 22:47:09,"14.9",Jun 29 2024 22:48:01
588,Jun 29 2024 22:48:01,00:01:00,Jun 29 2024 22:48:09,"16.4","15.1",Jun 29 2024 22:48:39,"14.5",Jun 29 2024 22:49:01
589,Jun 29 2024 22:49:01,00:01:00,Jun 29 2024 22:49:09,"15.9","15.3",Jun 29 2024 22:49:24,"14.8",Jun 29 2024 22:50:01
590,Jun 29 2024 22:50:01,00:01:00,Jun 29 2024 22:50:10,"25.4","16.4",Jun 29 2024 22:50:08,"15.1",Jun 29 2024 22:51:01
591,Jun 29 2024 22:51:01,00:01:00,Jun 29 2024 22:51:09,"17.3","16.3",Jun 29 2024 22:51:54,"15.9",Jun 29 2024 22:52:01
592,Jun 29 2024 22:52:01,00:01:00,Jun 29 2024 22:52:09,"18.1","16.1",Jun 29 2024 22:52:46,"15.9",Jun 29 2024 22:53:01
593,Jun 29 2024 22:53:01,00:01:00,Jun 29 2024 22:53:54,"17.7","16.2",Jun 29 2024 22:53:42,"15.8",Jun 29 2024 22:54:01
594,Jun 29 2024 22:54:01,00:01:00,Jun 29 2024 22:54:09,"17.3","16.3",Jun 29 2024 22:54:24,"16.1",Jun 29 2024 22:55:01
595,Jun 29 2024 22:55:01,00:01:00,Jun 29 2024 22:55:39,"17.2","16.3",Jun 29 2024 22:55:23,"16",Jun 29 2024 22:56:01
596,Jun 29 2024 22:56:01,00:01:00,Jun 29 2024 22:56:39,"17.8","16.2",Jun 29 2024 22:56:39,"15.9",Jun 29 2024 22:57:01
597,Jun 29 2024 22:57:01,00:01:00,Jun 29 2024 22:57:54,"17.6","16.2",Jun 29 2024 22:57:54,"15.7",Jun 29 2024 22:58:01
598,Jun 29 2024 22:58:01,00:01:00,Jun 29 2024 22:58:39,"17.5","16.4",Jun 29 2024 22:58:08,"16",Jun 29 2024 22:59:01
599,Jun 29 2024 22:59:01,00:01:00,Jun 29 2024 22:59:24,"17.9","16.7",Jun 29 2024 22:59:39,"16.5",Jun 29 2024 23:00:01
600,Jun 29 2024 23:00:01,00:01:00,Jun 29 2024 23:00:54,"17.8","16.8",Jun 29 2024 23:00:01,"16.6",Jun 29 2024 23:01:01
601,Jun 29 2024 23:01:01,00:01:00,Jun 29 2024 23:01:10,"18.2","16.7",Jun 29 2024 23:01:39,"16.2",Jun 29 2024 23:02:01
602,Jun 29 2024 23:02:01,00:01:00,Jun 29 2024 23:02:54,"17.8","16.6",Jun 29 2024 23:02:09,"15.7",Jun 29 2024 23:03:01
603,Jun 29 2024 23:03:01,00:01:00,Jun 29 2024 23:03:24,"18","16.1",Jun 29 2024 23:03:54,"15",Jun 29 2024 23:04:01
604,Jun 29 2024 23:04:01,00:01:00,Jun 29 2024 23:04:22,"29.5","16.3",Jun 29 2024 23:04:04,"15.1",Jun 29 2024 23:05:01
605,Jun 29 2024 23:05:01,00:01:00,Jun 29 2024 23:05:54,"17.2","16.4",Jun 29 2024 23:05:24,"16.1",Jun 29 2024 23:06:01
606,Jun 29 2024 23:06:01,00:01:00,Jun 29 2024 23:06:39,"17.2","16.4",Jun 29 2024 23:06:54,"15.9",Jun 29 2024 23:07:01
607,Jun 29 2024 23:07:01,00:01:00,Jun 29 2024 23:07:24,"17.6","16.3",Jun 29 2024 23:07:24,"15.8",Jun 29 2024 23:08:01
608,Jun 29 2024 23:08:01,00:01:00,Jun 29 2024 23:08:39,"17.4","16.4",Jun 29 2024 23:08:25,"16.1",Jun 29 2024 23:09:01
609,Jun 29 2024 23:09:01,00:01:00,Jun 29 2024 23:09:54,"17.7","16.6",Jun 29 2024 23:09:06,"16.3",Jun 29 2024 23:10:01
610,Jun 29 2024 23:10:01,00:01:00,Jun 29 2024 23:10:09,"17.2","16.5",Jun 29 2024 23:10:40,"16.3",Jun 29 2024 23:11:01
611,Jun 29 2024 23:11:01,00:01:00,Jun 29 2024 23:11:09,"17.7","16.4",Jun 29 2024 23:11:39,"16.1",Jun 29 2024 23:12:01
612,Jun 29 2024 23:12:01,00:01:00,Jun 29 2024 23:12:24,"17.2","16.6",Jun 29 2024 23:12:46,"16.1",Jun 29 2024 23:13:01
613,Jun 29 2024 23:13:01,00:01:00,Jun 29 2024 23:13:09,"17","16.3",Jun 29 2024 23:13:54,"15.6",Jun 29 2024 23:14:01
614,Jun 29 2024 23:14:01,00:01:00,Jun 29 2024 23:14:38,"36.1","17.6",Jun 29 2024 23:14:06,"15.6",Jun 29 2024 23:15:01
615,Jun 29 2024 23:15:01,00:01:00,Jun 29 2024 23:15:04,"20.1","16",Jun 29 2024 23:15:24,"15.5",Jun 29 2024 23:16:01
616,Jun 29 2024 23:16:01,00:01:00,Jun 29 2024 23:16:09,"16.6","15.7",Jun 29 2024 23:16:24,"15.4",Jun 29 2024 23:17:01
617,Jun 29 2024 23:17:01,00:01:00,Jun 29 2024 23:17:39,"16.7","16",Jun 29 2024 23:17:01,"15.6",Jun 29 2024 23:18:01
618,Jun 29 2024 23:18:01,00:01:00,Jun 29 2024 23:18:54,"17.4","16",Jun 29 2024 23:18:27,"15.7",Jun 29 2024 23:19:01
619,Jun 29 2024 23:19:01,00:01:00,Jun 29 2024 23:19:27,"37.5","17.1",Jun 29 2024 23:19:09,"15.7",Jun 29 2024 23:20:01
620,Jun 29 2024 23:20:01,00:01:00,Jun 29 2024 23:20:24,"16.6","16.1",Jun 29 2024 23:20:16,"15.8",Jun 29 2024 23:21:01
621,Jun 29 2024 23:21:01,00:01:00,Jun 29 2024 23:21:09,"17.5","16",Jun 29 2024 23:21:09,"15.7",Jun 29 2024 23:22:01
622,Jun 29 2024 23:22:01,00:01:00,Jun 29 2024 23:22:09,"17","16",Jun 29 2024 23:22:05,"15.6",Jun 29 2024 23:23:01
623,Jun 29 2024 23:23:01,00:01:00,Jun 29 2024 23:23:08,"16.9","15.9",Jun 29 2024 23:23:09,"15.5",Jun 29 2024 23:24:01
624,Jun 29 2024 23:24:01,00:01:00,Jun 29 2024 23:24:09,"17.2","15.9",Jun 29 2024 23:24:54,"15.4",Jun 29 2024 23:25:01
625,Jun 29 2024 23:25:01,00:01:00,Jun 29 2024 23:25:25,"25.6","16.5",Jun 29 2024 23:25:24,"15.2",Jun 29 2024 23:26:01
626,Jun 29 2024 23:26:01,00:01:00,Jun 29 2024 23:26:39,"18.3","16.8",Jun 29 2024 23:26:58,"16.5",Jun 29 2024 23:27:01
627,Jun 29 2024 23:27:01,00:01:00,Jun 29 2024 23:27:09,"18","16.4",Jun 29 2024 23:27:24,"16",Jun 29 2024 23:28:01
628,Jun 29 2024 23:28:01,00:01:00,Jun 29 2024 23:28:32,"16.9","14.9",Jun 29 2024 23:28:55,"11.7",Jun 29 2024 23:29:01
629,Jun 29 2024 23:29:01,00:01:00,Jun 29 2024 23:29:08,"13","11.8",Jun 29 2024 23:29:09,"11.5",Jun 29 2024 23:30:01
630,Jun 29 2024 23:30:01,00:01:00,Jun 29 2024 23:30:54,"12.8","12.2",Jun 29 2024 23:30:58,"11.6",Jun 29 2024 23:31:01
631,Jun 29 2024 23:31:01,00:01:00,Jun 29 2024 23:31:24,"12.5","11.8",Jun 29 2024 23:31:39,"11.6",Jun 29 2024 23:32:01
632,Jun 29 2024 23:32:01,00:01:00,Jun 29 2024 23:32:08,"13.1","11.7",Jun 29 2024 23:32:49,"11.1",Jun 29 2024 23:33:01
633,Jun 29 2024 23:33:01,00:01:00,Jun 29 2024 23:33:54,"13.1","11.9",Jun 29 2024 23:33:48,"11.6",Jun 29 2024 23:34:01
634,Jun 29 2024 23:34:01,00:01:00,Jun 29 2024 23:34:54,"21.1","16.5",Jun 29 2024 23:34:01,"11.6",Jun 29 2024 23:35:01
635,Jun 29 2024 23:35:01,00:01:00,Jun 29 2024 23:35:23,"21.7","17.6",Jun 29 2024 23:35:54,"11.6",Jun 29 2024 23:36:01
636,Jun 29 2024 23:36:01,00:01:00,Jun 29 2024 23:36:54,"12.5","11.8",Jun 29 2024 23:36:52,"11.5",Jun 29 2024 23:37:01
637,Jun 29 2024 23:37:01,00:01:00,Jun 29 2024 23:37:24,"12.4","11.7",Jun 29 2024 23:37:53,"11.5",Jun 29 2024 23:38:01
638,Jun 29 2024 23:38:01,00:01:00,Jun 29 2024 23:38:08,"12.7","11.6",Jun 29 2024 23:38:09,"11.4",Jun 29 2024 23:39:01
639,Jun 29 2024 23:39:01,00:01:00,Jun 29 2024 23:39:38,"13","11.6",Jun 29 2024 23:39:24,"11.4",Jun 29 2024 23:40:01
640,Jun 29 2024 23:40:01,00:01:00,Jun 29 2024 23:40:23,"12.8","11.6",Jun 29 2024 23:40:09,"11.2",Jun 29 2024 23:41:01
641,Jun 29 2024 23:41:01,00:01:00,Jun 29 2024 23:41:38,"12.9","11.7",Jun 29 2024 23:41:21,"11.3",Jun 29 2024 23:42:01
642,Jun 29 2024 23:42:01,00:01:00,Jun 29 2024 23:42:17,"13","11.6",Jun 29 2024 23:42:54,"10.6",Jun 29 2024 23:43:01
643,Jun 29 2024 23:43:01,00:01:00,Jun 29 2024 23:43:09,"11.5","10.5",Jun 29 2024 23:43:54,"9.8",Jun 29 2024 23:44:01
644,Jun 29 2024 23:44:01,00:01:00,Jun 29 2024 23:44:08,"10.9","9.5",Jun 29 2024 23:44:36,"9.1",Jun 29 2024 23:45:01
645,Jun 29 2024 23:45:01,00:01:00,Jun 29 2024 23:45:38,"10.2","9.6",Jun 29 2024 23:45:58,"9.3",Jun 29 2024 23:46:01
646,Jun 29 2024 23:46:01,00:01:00,Jun 29 2024 23:46:38,"10.7","9.5",Jun 29 2024 23:46:43,"9.3",Jun 29 2024 23:47:01
647,Jun 29 2024 23:47:01,00:01:00,Jun 29 2024 23:47:23,"10.9","9.5",Jun 29 2024 23:47:23,"9",Jun 29 2024 23:48:01
648,Jun 29 2024 23:48:01,00:01:00,Jun 29 2024 23:48:39,"10.9","9.7",Jun 29 2024 23:48:04,"9.1",Jun 29 2024 23:49:01
649,Jun 29 2024 23:49:01,00:01:00,Jun 29 2024 23:49:53,"10.9","10.2",Jun 29 2024 23:49:52,"9.9",Jun 29 2024 23:50:01
650,Jun 29 2024 23:50:01,00:01:00,Jun 29 2024 23:50:44,"19.8","10.5",Jun 29 2024 23:50:08,"9.8",Jun 29 2024 23:51:01
651,Jun 29 2024 23:51:01,00:01:00,Jun 29 2024 23:51:53,"11.5","10.6",Jun 29 2024 23:52:01,"10.4",Jun 29 2024 23:52:01
652,Jun 29 2024 23:52:01,00:01:00,Jun 29 2024 23:52:08,"11.8","10.4",Jun 29 2024 23:52:23,"10",Jun 29 2024 23:53:01
653,Jun 29 2024 23:53:01,00:01:00,Jun 29 2024 23:53:08,"11.6","10.4",Jun 29 2024 23:53:38,"10.3",Jun 29 2024 23:54:01
654,Jun 29 2024 23:54:01,00:01:00,Jun 29 2024 23:54:23,"11.2","10.5",Jun 29 2024 23:54:24,"10.4",Jun 29 2024 23:55:01
655,Jun 29 2024 23:55:01,00:01:00,Jun 29 2024 23:55:08,"12","10.6",Jun 29 2024 23:55:08,"10.1",Jun 29 2024 23:56:01
656,Jun 29 2024 23:56:01,00:01:00,Jun 29 2024 23:56:53,"11.8","10.7",Jun 29 2024 23:56:53,"10.4",Jun 29 2024 23:57:01
657,Jun 29 2024 23:57:01,00:01:00,Jun 29 2024 23:57:23,"11.3","10.2",Jun 29 2024 23:57:53,"9.5",Jun 29 2024 23:58:01
658,Jun 29 2024 23:58:01,00:01:00,Jun 29 2024 23:58:23,"11.3","9.9",Jun 29 2024 23:58:23,"9.4",Jun 29 2024 23:59:01
659,Jun 29 2024 23:59:01,00:01:00,Jun 29 2024 23:59:53,"11.2","10.2",Jun 29 2024 23:59:53,"9.9",Jun 30 2024 00:00:01
660,Jun 30 2024 00:00:01,00:01:00,Jun 30 2024 00:00:53,"10.5","10.1",Jun 30 2024 00:00:08,"9.8",Jun 30 2024 00:01:01
661,Jun 30 2024 00:01:01,00:01:00,Jun 30 2024 00:01:38,"11.3","10.2",Jun 30 2024 00:01:38,"9.8",Jun 30 2024 00:02:01
662,Jun 30 2024 00:02:01,00:01:00,Jun 30 2024 00:02:53,"10.9","10.3",Jun 30 2024 00:02:29,"10",Jun 30 2024 00:03:01
663,Jun 30 2024 00:03:01,00:01:00,Jun 30 2024 00:03:34,"20.3","10.9",Jun 30 2024 00:03:23,"9.9",Jun 30 2024 00:04:01
664,Jun 30 2024 00:04:01,00:01:00,Jun 30 2024 00:04:53,"12.7","11.3",Jun 30 2024 00:04:32,"11.1",Jun 30 2024 00:05:01
665,Jun 30 2024 00:05:01,00:01:00,Jun 30 2024 00:05:23,"12.1","11.3",Jun 30 2024 00:05:09,"11.1",Jun 30 2024 00:06:01
666,Jun 30 2024 00:06:01,00:01:00,Jun 30 2024 00:06:23,"12.6","11.3",Jun 30 2024 00:07:00,"11",Jun 30 2024 00:07:01
667,Jun 30 2024 00:07:01,00:01:00,Jun 30 2024 00:07:38,"12.3","11.2",Jun 30 2024 00:07:08,"10.9",Jun 30 2024 00:08:01
